PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SnowWater,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith,AlbedoDaily
2021-07-03T13:45:00Z,2021-07-03T13:39:00Z,PT6M,29.9,-72,12.6,18.0,107,197,49,156,105,278,49.2,48.9,0.0,964.5,122,2.7,76,0.23
2021-07-03T13:55:00Z,2021-07-03T13:49:00Z,PT6M,30.2,-73,11.3,18.0,118,248,70,188,127,367,49.2,48.3,0.0,964.5,126,2.7,74,0.23
2021-07-03T14:05:00Z,2021-07-03T13:59:00Z,PT6M,30.4,-74,10.9,18.0,130,279,88,218,153,440,49.2,47.6,0.0,964.6,129,2.8,72,0.23
2021-07-03T14:15:00Z,2021-07-03T14:09:00Z,PT6M,30.7,-75,17.8,18.0,169,173,60,229,185,376,49.3,46.6,0.0,964.6,131,2.8,70,0.23
2021-07-03T14:25:00Z,2021-07-03T14:19:00Z,PT6M,31.0,-76,32.0,17.9,213,0,0,213,202,213,49.3,45.6,0.0,964.7,133,2.9,68,0.23
2021-07-03T14:35:00Z,2021-07-03T14:29:00Z,PT6M,31.3,-77,37.3,17.9,218,0,0,218,207,218,49.4,44.6,0.0,964.7,135,3.0,66,0.23
2021-07-03T14:45:00Z,2021-07-03T14:39:00Z,PT6M,31.7,-79,52.1,17.8,183,0,0,183,174,183,49.4,43.7,0.0,964.8,137,3.0,63,0.23
2021-07-03T14:55:00Z,2021-07-03T14:49:00Z,PT6M,32.0,-80,49.0,17.8,213,0,0,213,202,213,49.4,42.8,0.0,964.8,139,3.1,61,0.23
2021-07-03T15:05:00Z,2021-07-03T14:59:00Z,PT6M,32.3,-81,45.7,17.7,245,0,0,245,233,245,49.5,41.9,0.0,964.9,141,3.1,59,0.23
2021-07-03T15:15:00Z,2021-07-03T15:09:00Z,PT6M,32.5,-82,34.8,17.7,317,0,0,317,301,317,49.5,41.3,0.0,964.8,144,2.9,57,0.23
2021-07-03T15:25:00Z,2021-07-03T15:19:00Z,PT6M,32.7,-83,25.9,17.6,323,108,62,385,354,451,49.5,40.7,0.0,964.8,146,2.7,55,0.23
2021-07-03T15:35:00Z,2021-07-03T15:29:00Z,PT6M,32.9,-84,21.0,17.6,314,204,123,436,394,549,49.5,40.0,0.0,964.7,150,2.6,53,0.23
2021-07-03T15:45:00Z,2021-07-03T15:39:00Z,PT6M,33.1,-86,14.4,17.5,279,352,221,500,444,674,49.6,39.4,0.0,964.7,153,2.4,51,0.23
2021-07-03T15:55:00Z,2021-07-03T15:49:00Z,PT6M,33.4,-87,19.5,17.5,332,249,164,496,452,614,49.6,38.8,0.0,964.6,157,2.2,49,0.23
2021-07-03T16:05:00Z,2021-07-03T15:59:00Z,PT6M,33.6,-88,36.7,17.4,410,0,0,410,389,410,49.6,38.3,0.0,964.6,161,2.1,47,0.23
2021-07-03T16:15:00Z,2021-07-03T16:09:00Z,PT6M,33.7,-90,53.8,17.4,313,0,0,313,297,313,49.6,37.8,0.0,964.6,163,2.1,45,0.23
2021-07-03T16:25:00Z,2021-07-03T16:19:00Z,PT6M,33.9,-91,52.8,17.3,333,0,0,333,316,333,49.6,37.3,0.0,964.5,165,2.0,43,0.23
2021-07-03T16:35:00Z,2021-07-03T16:29:00Z,PT6M,34.1,-92,56.3,17.3,320,0,0,320,304,320,49.7,36.8,0.0,964.5,167,2.0,41,0.23
2021-07-03T16:45:00Z,2021-07-03T16:39:00Z,PT6M,34.3,-94,51.5,17.2,369,0,0,369,350,369,49.7,36.3,0.0,964.5,170,1.9,38,0.23
2021-07-03T16:55:00Z,2021-07-03T16:49:00Z,PT6M,34.5,-95,47.8,17.2,410,0,0,410,389,410,49.7,35.8,0.0,964.4,172,1.9,36,0.23
2021-07-03T17:05:00Z,2021-07-03T16:59:00Z,PT6M,34.6,-97,43.8,17.1,455,0,0,455,432,455,49.7,35.4,0.0,964.4,175,1.8,34,0.23
2021-07-03T17:15:00Z,2021-07-03T17:09:00Z,PT6M,34.8,-99,36.3,17.1,530,0,0,530,503,530,49.8,35.0,0.0,964.3,176,1.7,32,0.23
2021-07-03T17:25:00Z,2021-07-03T17:19:00Z,PT6M,35.0,-101,33.2,17.1,543,32,28,571,543,577,49.9,34.6,0.0,964.3,177,1.5,30,0.23
2021-07-03T17:35:00Z,2021-07-03T17:29:00Z,PT6M,35.1,-103,26.4,17.0,510,152,134,644,613,668,49.9,34.2,0.0,964.2,179,1.4,28,0.23
2021-07-03T17:45:00Z,2021-07-03T17:39:00Z,PT6M,35.3,-105,23.9,17.0,498,202,182,680,648,707,50.0,33.9,0.0,964.1,181,1.3,26,0.23
2021-07-03T17:55:00Z,2021-07-03T17:49:00Z,PT6M,35.5,-108,6.0,17.0,270,641,585,855,816,917,50.0,33.5,0.0,964.1,183,1.1,24,0.23
2021-07-03T18:05:00Z,2021-07-03T17:59:00Z,PT6M,35.7,-111,17.8,17.0,449,337,312,761,728,790,50.1,33.1,0.0,964.0,186,1.0,22,0.23
2021-07-03T18:15:00Z,2021-07-03T18:09:00Z,PT6M,35.8,-115,22.1,16.9,505,242,227,732,701,749,50.1,32.7,0.0,964.0,192,0.9,20,0.23
2021-07-03T18:25:00Z,2021-07-03T18:19:00Z,PT6M,36.0,-119,19.0,16.9,477,310,294,771,740,788,50.1,32.3,0.0,963.9,199,0.9,18,0.23
2021-07-03T18:35:00Z,2021-07-03T18:29:00Z,PT6M,36.2,-124,24.2,16.8,540,198,190,729,700,737,50.1,31.8,0.0,963.8,208,0.8,17,0.23
2021-07-03T18:45:00Z,2021-07-03T18:39:00Z,PT6M,36.4,-129,13.9,16.8,418,433,419,836,806,848,50.2,31.4,0.0,963.7,218,0.7,15,0.23
2021-07-03T18:55:00Z,2021-07-03T18:49:00Z,PT6M,36.6,-136,5.7,16.7,285,655,637,922,892,933,50.2,31.0,0.0,963.7,228,0.7,13,0.23
2021-07-03T19:05:00Z,2021-07-03T18:59:00Z,PT6M,36.8,-145,4.0,16.7,253,707,692,945,915,951,50.2,30.6,0.0,963.6,239,0.7,12,0.23
2021-07-03T19:15:00Z,2021-07-03T19:09:00Z,PT6M,37.0,-155,2.7,16.6,228,747,734,962,932,965,50.2,30.1,0.0,963.5,249,0.8,11,0.23
2021-07-03T19:25:00Z,2021-07-03T19:19:00Z,PT6M,37.2,-167,0.0,16.6,173,832,818,991,961,992,50.3,29.7,0.0,963.3,257,0.9,10,0.23
2021-07-03T19:35:00Z,2021-07-03T19:29:00Z,PT6M,37.3,180,0.0,16.5,173,832,819,992,962,992,50.3,29.3,0.0,963.2,263,1.0,10,0.23
2021-07-03T19:45:00Z,2021-07-03T19:39:00Z,PT6M,37.5,167,0.0,16.4,172,832,818,991,961,992,50.3,28.9,0.0,963.1,268,1.2,10,0.23
2021-07-03T19:55:00Z,2021-07-03T19:49:00Z,PT6M,37.7,155,0.0,16.4,172,831,816,988,958,991,50.3,28.5,0.0,962.9,272,1.3,11,0.23
2021-07-03T20:05:00Z,2021-07-03T19:59:00Z,PT6M,37.9,144,0.0,16.3,172,831,812,984,953,991,50.4,28.1,0.0,962.8,275,1.4,12,0.23
2021-07-03T20:15:00Z,2021-07-03T20:09:00Z,PT6M,38.1,136,0.0,16.3,171,830,807,978,946,990,50.4,27.7,0.0,962.6,277,1.6,13,0.23
2021-07-03T20:25:00Z,2021-07-03T20:19:00Z,PT6M,38.3,129,4.2,16.2,253,700,676,930,897,947,50.4,27.4,0.0,962.5,279,1.8,15,0.23
2021-07-03T20:35:00Z,2021-07-03T20:29:00Z,PT6M,38.4,123,0.0,16.2,170,825,791,961,926,988,50.5,27.1,0.0,962.3,281,1.9,17,0.23
2021-07-03T20:45:00Z,2021-07-03T20:39:00Z,PT6M,38.6,118,0.0,16.1,174,817,775,949,912,986,50.5,26.7,0.0,962.1,282,2.1,18,0.23
2021-07-03T20:55:00Z,2021-07-03T20:49:00Z,PT6M,38.8,114,0.0,16.1,178,808,757,935,897,983,50.5,26.4,0.0,962.0,283,2.2,20,0.23
2021-07-03T21:05:00Z,2021-07-03T20:59:00Z,PT6M,38.9,111,0.0,16.0,181,798,739,920,879,979,50.5,26.2,0.0,961.8,283,2.4,22,0.23
2021-07-03T21:15:00Z,2021-07-03T21:09:00Z,PT6M,38.7,108,2.7,16.1,234,707,645,879,837,946,50.6,26.6,0.0,961.7,279,2.6,24,0.23
2021-07-03T21:25:00Z,2021-07-03T21:19:00Z,PT6M,38.5,105,6.1,16.1,293,600,538,831,789,903,50.6,26.9,0.0,961.6,276,2.8,26,0.23
2021-07-03T21:35:00Z,2021-07-03T21:29:00Z,PT6M,38.3,103,0.2,16.2,193,761,670,863,815,963,50.6,27.3,0.0,961.6,273,3.0,28,0.23
2021-07-03T21:45:00Z,2021-07-03T21:39:00Z,PT6M,38.1,101,5.4,16.2,276,605,523,799,753,898,50.6,27.6,0.0,961.5,271,3.2,30,0.23
2021-07-03T21:55:00Z,2021-07-03T21:49:00Z,PT6M,37.9,99,10.0,16.2,337,478,404,741,696,835,50.7,28.0,0.0,961.4,269,3.4,32,0.23
2021-07-03T22:05:00Z,2021-07-03T21:59:00Z,PT6M,37.7,97,24.2,16.3,478,156,129,607,574,646,50.7,28.4,0.0,961.3,266,3.7,34,0.23
2021-07-03T22:15:00Z,2021-07-03T22:09:00Z,PT6M,37.6,95,37.3,16.3,487,0,0,487,462,487,50.5,28.6,0.0,961.2,258,3.9,37,0.23
2021-07-03T22:25:00Z,2021-07-03T22:19:00Z,PT6M,37.4,94,39.8,16.4,452,0,0,452,429,452,50.4,28.9,0.0,961.1,251,4.1,39,0.23
2021-07-03T22:35:00Z,2021-07-03T22:29:00Z,PT6M,37.3,92,48.2,16.4,375,0,0,375,356,375,50.2,29.2,0.0,960.9,246,4.4,41,0.23
2021-07-03T22:45:00Z,2021-07-03T22:39:00Z,PT6M,37.2,91,63.3,16.4,256,0,0,256,243,256,50.1,29.5,0.0,960.8,241,4.8,43,0.23
2021-07-03T22:55:00Z,2021-07-03T22:49:00Z,PT6M,37.0,90,81.3,16.5,125,0,0,125,119,125,49.9,29.8,0.0,960.7,236,5.2,45,0.23
2021-07-03T23:05:00Z,2021-07-03T22:59:00Z,PT6M,36.9,88,85.6,16.5,92,0,0,92,87,92,49.9,30.1,0.0,960.6,233,5.6,47,0.23
2021-07-03T23:15:00Z,2021-07-03T23:09:00Z,PT6M,36.8,87,91.5,16.5,52,0,0,52,49,52,50.1,30.2,0.0,960.7,232,5.9,49,0.23
2021-07-03T23:25:00Z,2021-07-03T23:19:00Z,PT6M,36.8,86,91.6,16.5,48,0,0,48,46,48,50.4,30.3,0.0,960.8,231,6.2,51,0.23
2021-07-03T23:35:00Z,2021-07-03T23:29:00Z,PT6M,36.7,84,91.5,16.5,46,0,0,46,44,46,50.7,30.5,0.0,960.8,230,6.6,53,0.23
2021-07-03T23:45:00Z,2021-07-03T23:39:00Z,PT6M,36.6,83,90.6,16.6,48,0,0,48,45,48,51.0,30.6,0.0,960.9,229,6.9,55,0.23
2021-07-03T23:55:00Z,2021-07-03T23:49:00Z,PT6M,36.6,82,89.9,16.6,48,0,0,48,46,48,51.3,30.7,0.0,960.9,229,7.2,57,0.23
2021-07-04T00:05:00Z,2021-07-03T23:59:00Z,PT6M,36.3,81,95.3,16.7,21,0,0,21,20,21,51.6,31.3,0.0,961.0,227,7.2,59,0.23
2021-07-04T00:15:00Z,2021-07-04T00:09:00Z,PT6M,35.5,80,96.7,17.1,13,0,0,13,13,13,52.0,33.6,0.0,961.2,217,5.6,62,0.23
2021-07-04T00:25:00Z,2021-07-04T00:19:00Z,PT6M,34.6,79,85.9,17.4,52,0,0,52,50,52,52.4,36.2,0.0,961.4,200,4.3,64,0.23
2021-07-04T00:35:00Z,2021-07-04T00:29:00Z,PT6M,33.8,77,93.8,17.8,21,0,0,21,20,21,52.8,38.9,0.0,961.5,174,3.6,66,0.23
2021-07-04T00:45:00Z,2021-07-04T00:39:00Z,PT6M,32.9,76,96.4,18.2,11,0,0,11,10,11,53.1,41.9,0.0,961.7,145,3.8,68,0.23
2021-07-04T00:55:00Z,2021-07-04T00:49:00Z,PT6M,32.0,75,95.8,18.6,11,0,0,11,11,11,53.5,45.0,0.0,961.9,123,4.9,70,0.23
2021-07-04T01:05:00Z,2021-07-04T00:59:00Z,PT6M,31.2,74,97.0,19.0,7,0,0,7,7,7,53.9,48.4,0.0,962.1,111,6.0,72,0.23
2021-07-04T01:15:00Z,2021-07-04T01:09:00Z,PT6M,30.3,73,96.7,19.3,7,0,0,7,6,7,54.1,51.9,0.0,962.4,106,6.0,74,0.23
2021-07-04T01:25:00Z,2021-07-04T01:19:00Z,PT6M,29.4,72,97.0,19.6,5,0,0,5,5,5,54.3,55.6,0.0,962.7,100,6.1,76,0.23
2021-07-04T01:35:00Z,2021-07-04T01:29:00Z,PT6M,28.5,70,96.2,19.8,5,0,0,5,5,5,54.5,59.6,0.0,962.9,95,6.3,78,0.23
2021-07-04T01:45:00Z,2021-07-04T01:39:00Z,PT6M,27.6,69,94.6,20.1,6,0,0,6,6,6,54.7,63.9,0.0,963.2,90,6.5,80,0.23
2021-07-04T01:55:00Z,2021-07-04T01:49:00Z,PT6M,26.7,68,88.7,20.4,9,0,0,9,9,9,55.0,68.5,0.0,963.5,85,6.8,82,0.23
2021-07-04T02:05:00Z,2021-07-04T01:59:00Z,PT6M,26.0,67,87.8,20.6,7,0,0,7,7,7,55.2,72.3,0.0,963.7,80,6.8,84,0.23
2021-07-04T02:15:00Z,2021-07-04T02:09:00Z,PT6M,26.2,65,74.3,20.7,9,0,0,9,9,9,55.3,71.8,0.0,963.8,75,6.0,85,0.23
2021-07-04T02:25:00Z,2021-07-04T02:19:00Z,PT6M,26.3,64,43.2,20.7,10,0,0,10,10,10,55.4,71.3,0.0,963.8,68,5.2,87,0.23
2021-07-04T02:35:00Z,2021-07-04T02:29:00Z,PT6M,26.5,63,43.8,20.8,2,0,0,2,2,2,55.6,70.7,0.0,963.9,59,4.5,89,0.23
2021-07-04T02:45:00Z,2021-07-04T02:39:00Z,PT6M,26.7,61,44.1,20.8,0,0,0,0,0,0,55.7,70.2,0.0,963.9,47,3.9,91,0.23
2021-07-04T02:55:00Z,2021-07-04T02:49:00Z,PT6M,26.9,60,44.3,20.9,0,0,0,0,0,0,55.9,69.7,0.0,964.0,32,3.6,93,0.23
2021-07-04T03:05:00Z,2021-07-04T02:59:00Z,PT6M,27.0,59,92.0,20.9,0,0,0,0,0,0,56.0,69.2,0.0,964.0,18,3.4,95,0.23
2021-07-04T03:15:00Z,2021-07-04T03:09:00Z,PT6M,27.1,57,95.6,20.8,0,0,0,0,0,0,56.0,68.7,0.0,964.1,17,3.0,96,0.23
2021-07-04T03:25:00Z,2021-07-04T03:19:00Z,PT6M,27.2,56,93.1,20.8,0,0,0,0,0,0,56.0,68.1,0.0,964.2,15,2.6,98,0.23
2021-07-04T03:35:00Z,2021-07-04T03:29:00Z,PT6M,27.3,54,89.3,20.7,0,0,0,0,0,0,56.1,67.6,0.0,964.3,12,2.1,100,0.23
2021-07-04T03:45:00Z,2021-07-04T03:39:00Z,PT6M,27.3,52,89.6,20.7,0,0,0,0,0,0,56.1,67.1,0.0,964.4,9,1.7,102,0.23
2021-07-04T03:55:00Z,2021-07-04T03:49:00Z,PT6M,27.4,51,90.8,20.6,0,0,0,0,0,0,56.2,66.6,0.0,964.5,2,1.3,103,0.23
2021-07-04T04:05:00Z,2021-07-04T03:59:00Z,PT6M,27.5,49,91.6,20.6,0,0,0,0,0,0,56.2,66.2,0.0,964.6,356,0.8,105,0.23
2021-07-04T04:15:00Z,2021-07-04T04:09:00Z,PT6M,27.4,47,92.5,20.6,0,0,0,0,0,0,56.1,66.4,0.0,964.8,38,0.4,106,0.23
2021-07-04T04:25:00Z,2021-07-04T04:19:00Z,PT6M,27.4,45,92.6,20.6,0,0,0,0,0,0,56.0,66.6,0.0,965.0,119,0.6,108,0.23
2021-07-04T04:35:00Z,2021-07-04T04:29:00Z,PT6M,27.4,44,96.1,20.7,0,0,0,0,0,0,55.9,66.8,0.0,965.2,137,1.1,109,0.23
2021-07-04T04:45:00Z,2021-07-04T04:39:00Z,PT6M,27.3,42,96.1,20.7,0,0,0,0,0,0,55.8,67.0,0.0,965.3,143,1.8,111,0.23
2021-07-04T04:55:00Z,2021-07-04T04:49:00Z,PT6M,27.3,40,94.2,20.7,0,0,0,0,0,0,55.7,67.2,0.0,965.5,146,2.4,112,0.23
2021-07-04T05:05:00Z,2021-07-04T04:59:00Z,PT6M,27.2,38,95.1,20.7,0,0,0,0,0,0,55.5,67.5,0.0,965.7,144,2.8,113,0.23
2021-07-04T05:15:00Z,2021-07-04T05:09:00Z,PT6M,27.1,36,97.0,20.7,0,0,0,0,0,0,55.1,68.3,0.0,965.8,124,2.4,115,0.23
2021-07-04T05:25:00Z,2021-07-04T05:19:00Z,PT6M,26.9,33,95.2,20.8,0,0,0,0,0,0,54.8,69.1,0.0,966.0,101,2.3,116,0.23
2021-07-04T05:35:00Z,2021-07-04T05:29:00Z,PT6M,26.8,31,96.3,20.8,0,0,0,0,0,0,54.4,70.0,0.0,966.1,80,2.7,117,0.23
2021-07-04T05:45:00Z,2021-07-04T05:39:00Z,PT6M,26.6,29,95.5,20.9,0,0,0,0,0,0,54.0,70.8,0.0,966.2,65,3.3,118,0.23
2021-07-04T05:55:00Z,2021-07-04T05:49:00Z,PT6M,26.5,26,97.0,20.9,0,0,0,0,0,0,53.6,71.6,0.0,966.4,56,4.0,119,0.23
2021-07-04T06:05:00Z,2021-07-04T05:59:00Z,PT6M,26.3,24,91.7,20.9,0,0,0,0,0,0,53.2,72.2,0.0,966.5,51,4.6,120,0.23
2021-07-04T06:15:00Z,2021-07-04T06:09:00Z,PT6M,26.4,21,90.2,20.9,0,0,0,0,0,0,52.8,71.5,0.0,966.3,53,4.3,121,0.23
2021-07-04T06:25:00Z,2021-07-04T06:19:00Z,PT6M,26.5,19,88.2,20.8,0,0,0,0,0,0,52.3,70.8,0.0,966.2,55,4.0,121,0.23
2021-07-04T06:35:00Z,2021-07-04T06:29:00Z,PT6M,26.6,16,89.8,20.7,0,0,0,0,0,0,51.9,70.1,0.0,966.0,58,3.7,122,0.23
2021-07-04T06:45:00Z,2021-07-04T06:39:00Z,PT6M,26.7,14,90.2,20.6,0,0,0,0,0,0,51.4,69.4,0.0,965.9,61,3.4,123,0.23
2021-07-04T06:55:00Z,2021-07-04T06:49:00Z,PT6M,26.8,11,93.5,20.6,0,0,0,0,0,0,50.9,68.7,0.0,965.8,65,3.1,123,0.23
2021-07-04T07:05:00Z,2021-07-04T06:59:00Z,PT6M,26.9,8,88.9,20.5,0,0,0,0,0,0,50.6,68.1,0.0,965.6,70,2.9,123,0.23
2021-07-04T07:15:00Z,2021-07-04T07:09:00Z,PT6M,26.9,5,86.8,20.5,0,0,0,0,0,0,50.6,67.7,0.0,965.6,78,2.8,124,0.23
2021-07-04T07:25:00Z,2021-07-04T07:19:00Z,PT6M,27.0,3,75.8,20.4,0,0,0,0,0,0,50.7,67.3,0.0,965.6,87,2.7,124,0.23
2021-07-04T07:35:00Z,2021-07-04T07:29:00Z,PT6M,27.1,0,83.1,20.4,0,0,0,0,0,0,50.7,66.8,0.0,965.5,96,2.7,124,0.23
2021-07-04T07:45:00Z,2021-07-04T07:39:00Z,PT6M,27.1,-3,66.4,20.3,0,0,0,0,0,0,50.8,66.4,0.0,965.5,105,2.8,124,0.23
2021-07-04T07:55:00Z,2021-07-04T07:49:00Z,PT6M,27.2,-6,58.0,20.3,0,0,0,0,0,0,50.8,66.0,0.0,965.4,113,3.0,124,0.23
2021-07-04T08:05:00Z,2021-07-04T07:59:00Z,PT6M,27.2,-8,57.7,20.3,0,0,0,0,0,0,50.9,65.7,0.0,965.4,120,3.1,123,0.23
2021-07-04T08:15:00Z,2021-07-04T08:09:00Z,PT6M,27.2,-11,65.8,20.3,0,0,0,0,0,0,51.0,65.8,0.0,965.3,125,3.0,123,0.23
2021-07-04T08:25:00Z,2021-07-04T08:19:00Z,PT6M,27.2,-14,68.6,20.3,0,0,0,0,0,0,51.1,65.9,0.0,965.3,131,3.0,123,0.23
2021-07-04T08:35:00Z,2021-07-04T08:29:00Z,PT6M,27.2,-16,82.4,20.3,0,0,0,0,0,0,51.2,66.0,0.0,965.2,138,3.0,122,0.23
2021-07-04T08:45:00Z,2021-07-04T08:39:00Z,PT6M,27.2,-19,82.0,20.3,0,0,0,0,0,0,51.3,66.1,0.0,965.2,144,3.0,121,0.23
2021-07-04T08:55:00Z,2021-07-04T08:49:00Z,PT6M,27.2,-22,73.9,20.3,0,0,0,0,0,0,51.5,66.2,0.0,965.1,150,3.0,121,0.23
2021-07-04T09:05:00Z,2021-07-04T08:59:00Z,PT6M,27.1,-24,59.8,20.3,0,0,0,0,0,0,51.5,66.3,0.0,965.0,155,3.1,120,0.23
2021-07-04T09:15:00Z,2021-07-04T09:09:00Z,PT6M,27.1,-26,50.1,20.3,0,0,0,0,0,0,51.5,66.5,0.0,965.0,159,3.1,119,0.23
2021-07-04T09:25:00Z,2021-07-04T09:19:00Z,PT6M,27.1,-29,48.9,20.3,0,0,0,0,0,0,51.4,66.7,0.0,964.9,162,3.2,118,0.23
2021-07-04T09:35:00Z,2021-07-04T09:29:00Z,PT6M,27.0,-31,28.3,20.4,0,0,0,0,0,0,51.3,66.9,0.0,964.8,165,3.3,117,0.23
2021-07-04T09:45:00Z,2021-07-04T09:39:00Z,PT6M,27.0,-33,40.0,20.4,0,0,0,0,0,0,51.2,67.2,0.0,964.8,168,3.4,116,0.23
2021-07-04T09:55:00Z,2021-07-04T09:49:00Z,PT6M,26.9,-36,46.1,20.4,0,0,0,0,0,0,51.2,67.4,0.0,964.7,171,3.5,115,0.23
2021-07-04T10:05:00Z,2021-07-04T09:59:00Z,PT6M,26.9,-38,48.6,20.4,0,0,0,0,0,0,51.1,67.5,0.0,964.6,173,3.5,113,0.23
2021-07-04T10:15:00Z,2021-07-04T10:09:00Z,PT6M,26.9,-40,47.4,20.4,0,0,0,0,0,0,51.2,67.4,0.0,964.7,172,3.2,112,0.23
2021-07-04T10:25:00Z,2021-07-04T10:19:00Z,PT6M,26.9,-42,44.8,20.4,0,0,0,0,0,0,51.2,67.3,0.0,964.7,171,2.9,111,0.23
2021-07-04T10:35:00Z,2021-07-04T10:29:00Z,PT6M,26.9,-44,49.8,20.3,0,0,0,0,0,0,51.2,67.2,0.0,964.7,170,2.6,109,0.23
2021-07-04T10:45:00Z,2021-07-04T10:39:00Z,PT6M,26.9,-46,34.2,20.3,0,0,0,0,0,0,51.3,67.1,0.0,964.7,168,2.3,108,0.23
2021-07-04T10:55:00Z,2021-07-04T10:49:00Z,PT6M,27.0,-47,50.9,20.3,0,0,0,0,0,0,51.3,67.0,0.0,964.8,167,2.0,106,0.23
2021-07-04T11:05:00Z,2021-07-04T10:59:00Z,PT6M,27.0,-49,48.2,20.3,0,0,0,0,0,0,51.4,67.0,0.0,964.8,164,1.8,105,0.23
2021-07-04T11:15:00Z,2021-07-04T11:09:00Z,PT6M,26.9,-51,45.9,20.3,0,0,0,0,0,0,51.5,67.3,0.0,964.8,160,1.7,103,0.23
2021-07-04T11:25:00Z,2021-07-04T11:19:00Z,PT6M,26.9,-52,51.0,20.4,0,0,0,0,0,0,51.7,67.7,0.0,964.9,155,1.7,102,0.23
2021-07-04T11:35:00Z,2021-07-04T11:29:00Z,PT6M,26.8,-54,54.0,20.4,0,0,0,0,0,0,51.8,68.1,0.0,964.9,150,1.6,100,0.23
2021-07-04T11:45:00Z,2021-07-04T11:39:00Z,PT6M,26.8,-56,47.9,20.5,0,0,0,0,0,0,51.9,68.5,0.0,964.9,145,1.6,98,0.23
2021-07-04T11:55:00Z,2021-07-04T11:49:00Z,PT6M,26.7,-57,30.4,20.5,0,0,0,0,0,0,52.1,68.9,0.0,965.0,140,1.6,96,0.23
2021-07-04T12:05:00Z,2021-07-04T11:59:00Z,PT6M,26.7,-59,31.6,20.6,0,0,0,0,0,0,52.2,69.3,0.0,965.0,137,1.6,95,0.23
2021-07-04T12:15:00Z,2021-07-04T12:09:00Z,PT6M,26.6,-60,51.6,20.6,0,0,0,0,0,0,52.3,69.7,0.0,965.1,142,1.7,93,0.23
2021-07-04T12:25:00Z,2021-07-04T12:19:00Z,PT6M,26.5,-61,40.5,20.6,0,0,0,0,0,0,52.4,70.2,0.0,965.2,146,1.8,91,0.23
2021-07-04T12:35:00Z,2021-07-04T12:29:00Z,PT6M,26.4,-63,32.6,20.6,3,0,0,3,3,3,52.6,70.7,0.0,965.3,150,1.8,89,0.23
2021-07-04T12:45:00Z,2021-07-04T12:39:00Z,PT6M,26.3,-64,19.6,20.7,14,0,0,14,13,14,52.7,71.1,0.0,965.4,153,1.9,87,0.23
2021-07-04T12:55:00Z,2021-07-04T12:49:00Z,PT6M,26.2,-65,12.7,20.7,30,0,0,30,28,30,52.8,71.6,0.0,965.5,157,2.0,85,0.23
2021-07-04T13:05:00Z,2021-07-04T12:59:00Z,PT6M,26.2,-67,4.8,20.7,44,62,7,51,40,46,52.9,71.9,0.0,965.6,160,2.1,84,0.23
2021-07-04T13:15:00Z,2021-07-04T13:09:00Z,PT6M,26.2,-68,6.0,20.7,59,82,12,71,53,80,52.9,71.7,0.0,965.7,164,2.2,82,0.23
2021-07-04T13:25:00Z,2021-07-04T13:19:00Z,PT6M,26.2,-69,1.3,20.7,66,179,32,99,56,150,53.0,71.5,0.0,965.7,168,2.3,80,0.23
2021-07-04T13:35:00Z,2021-07-04T13:29:00Z,PT6M,26.3,-70,0.0,20.7,76,236,50,127,68,233,53.0,71.3,0.0,965.8,171,2.5,78,0.23
2021-07-04T13:45:00Z,2021-07-04T13:39:00Z,PT6M,26.3,-72,0.0,20.6,89,269,66,155,91,313,53.1,71.1,0.0,965.9,174,2.6,76,0.23
2021-07-04T13:55:00Z,2021-07-04T13:49:00Z,PT6M,26.3,-73,7.1,20.6,122,176,50,172,127,300,53.1,70.9,0.0,966.0,177,2.7,74,0.23
2021-07-04T14:05:00Z,2021-07-04T13:59:00Z,PT6M,26.4,-74,1.9,20.6,120,288,91,211,146,436,53.2,70.6,0.0,966.0,179,2.9,72,0.23
2021-07-04T14:15:00Z,2021-07-04T14:09:00Z,PT6M,26.5,-75,2.2,20.5,135,306,106,241,174,488,53.2,69.7,0.0,966.0,180,2.9,70,0.23
2021-07-04T14:25:00Z,2021-07-04T14:19:00Z,PT6M,26.6,-76,3.2,20.5,154,304,116,269,204,506,53.2,68.9,0.0,966.1,180,2.9,68,0.23
2021-07-04T14:35:00Z,2021-07-04T14:29:00Z,PT6M,26.8,-78,0.0,20.4,150,390,161,311,234,593,53.2,68.1,0.0,966.1,181,3.0,66,0.23
2021-07-04T14:45:00Z,2021-07-04T14:39:00Z,PT6M,26.9,-79,0.0,20.3,161,412,184,344,267,627,53.1,67.3,0.0,966.1,181,3.0,64,0.23
2021-07-04T14:55:00Z,2021-07-04T14:49:00Z,PT6M,27.0,-80,0.0,20.3,171,432,206,377,300,658,53.1,66.5,0.0,966.2,181,3.1,61,0.23
2021-07-04T15:05:00Z,2021-07-04T14:59:00Z,PT6M,27.2,-81,0.0,20.2,181,451,229,411,334,687,53.1,65.6,0.0,966.2,182,3.1,59,0.23
2021-07-04T15:15:00Z,2021-07-04T15:09:00Z,PT6M,27.5,-82,6.1,20.1,239,330,178,417,357,616,53.1,64.2,0.0,966.2,183,2.9,57,0.23
